Date,Open,High,Low,Close,Volume
2021-01-21 19:00,1190.1,1238.8,1185.9,1231.0,82061468.7421
2021-01-21 20:00,1231.0,1234.9,1203.9,1204.5,38280687.4729
2021-01-21 21:00,1204.5,1224.0,1170.4,1170.9,58255293.1659
2021-01-21 22:00,1170.9,1172.1,1081.5,1133.3,204526850.186
2021-01-21 23:00,1133.3,1155.7,1105.9,1108.3,109372646.9056
2021-01-22 00:00,1108.3,1123.3,1037.8,1064.4,277419633.7446
2021-01-22 01:00,1064.4,1132.8,1040.3,1123.7,169054174.1873
2021-01-22 02:00,1123.7,1158.6,1114.2,1156.6,105232999.4384
2021-01-22 03:00,1156.4,1163.9,1126.3,1160.2,73055061.2374
2021-01-22 04:00,1160.2,1190.8,1153.3,1159.0,106990800.2239
2021-01-22 05:00,1159.0,1184.8,1147.2,1174.6,62768337.6238
2021-01-22 06:00,1174.6,1178.4,1160.0,1163.6,50825446.0493
2021-01-22 07:00,1163.6,1176.7,1132.0,1143.4,69614900.496
2021-01-22 08:00,1143.4,1167.2,1120.0,1163.9,79680425.7314
2021-01-22 09:00,1163.9,1182.4,1152.8,1170.4,60407086.9245
2021-01-22 10:00,1170.4,1183.0,1158.0,1178.0,57393175.5029
2021-01-22 11:00,1177.8,1209.3,1176.4,1199.1,98648760.0618
2021-01-22 12:00,1199.0,1222.3,1196.4,1204.4,69524247.3808
2021-01-22 13:00,1204.4,1228.9,1194.1,1219.7,58401576.69
2021-01-22 14:00,1219.7,1234.4,1219.5,1234.0,37155534.8093
2021-01-22 15:00,1234.0,1242.3,1220.2,1235.1,56996421.0701
2021-01-22 16:00,1235.1,1255.1,1216.9,1240.5,66931703.9022
2021-01-22 17:00,1240.7,1245.2,1225.0,1235.4,45859111.2721
2021-01-22 18:00,1235.4,1263.6,1225.8,1263.1,70932045.4021
2021-01-22 19:00,1263.0,1274.1,1256.8,1269.5,52707767.3752
2021-01-22 20:00,1269.5,1275.4,1247.1,1250.3,52379627.0116
2021-01-22 21:00,1250.5,1260.0,1241.4,1245.0,23201707.1034
2021-01-22 22:00,1245.0,1258.8,1223.9,1226.1,27711524.8966
2021-01-22 23:00,1226.1,1243.4,1220.0,1234.6,42276514.7501
2021-01-23 00:00,1234.6,1235.9,1207.5,1229.6,83877813.7166
2021-01-23 01:00,1229.6,1243.0,1212.5,1234.3,31990948.1486
2021-01-23 02:00,1234.3,1245.0,1213.1,1220.8,34301715.007
2021-01-23 03:00,1220.8,1241.9,1217.2,1232.9,22620521.9343
2021-01-23 04:00,1232.9,1252.8,1230.0,1249.5,22212845.2008
2021-01-23 05:00,1249.5,1267.9,1236.1,1266.0,25050531.8005
2021-01-23 06:00,1265.8,1269.0,1253.7,1255.4,28436604.0045
2021-01-23 07:00,1255.4,1270.8,1250.3,1261.6,18807682.9197
2021-01-23 08:00,1261.6,1272.9,1250.6,1268.6,45830234.8496
2021-01-23 09:00,1268.6,1274.8,1253.4,1258.7,38342987.3289
2021-01-23 10:00,1258.7,1260.8,1239.4,1248.6,31684701.2063
2021-01-23 11:00,1248.6,1254.7,1214.5,1221.4,62406758.7958
2021-01-23 12:00,1221.4,1235.1,1216.7,1219.2,38232459.4197
2021-01-23 13:00,1219.4,1242.0,1197.7,1233.9,55595777.706
2021-01-23 14:00,1233.9,1238.3,1217.3,1220.8,27502198.0332
2021-01-23 15:00,1220.8,1241.6,1217.3,1232.1,22468884.0026
2021-01-23 16:00,1232.1,1261.7,1225.9,1245.6,33890976.4293
2021-01-23 17:00,1245.6,1257.8,1241.3,1256.0,23596967.6051
2021-01-23 18:00,1255.9,1264.4,1246.6,1251.8,34085095.6327
2021-01-23 19:00,1251.8,1267.3,1251.1,1260.9,22758377.3894
2021-01-23 20:00,1260.9,1263.2,1246.1,1254.1,22562310.3301
2021-01-23 21:00,1254.1,1257.8,1231.0,1249.3,34389565.2184
2021-01-23 22:00,1249.3,1251.8,1233.5,1239.1,26221171.1757
2021-01-23 23:00,1239.1,1242.9,1226.5,1236.2,19287850.389
2021-01-24 00:00,1236.2,1245.0,1223.3,1234.2,34178023.8575
2021-01-24 01:00,1234.2,1251.0,1230.2,1239.8,19808002.0617
2021-01-24 02:00,1239.9,1267.9,1237.1,1259.3,37038953.5417
2021-01-24 03:00,1259.2,1295.7,1259.2,1295.2,49813561.327
2021-01-24 04:00,1295.2,1324.0,1291.0,1322.3,96163334.3676
2021-01-24 05:00,1322.3,1338.0,1317.9,1328.6,69397542.4255
2021-01-24 06:00,1328.6,1335.2,1314.3,1322.5,40524105.5053
2021-01-24 07:00,1322.5,1327.9,1308.8,1317.4,41547414.7548
2021-01-24 08:00,1317.4,1328.0,1311.6,1327.2,30856668.2244
2021-01-24 09:00,1327.2,1350.0,1322.6,1343.1,46770266.8424
2021-01-24 10:00,1343.1,1346.3,1327.6,1342.7,31159354.0202
2021-01-24 11:00,1342.7,1353.0,1340.0,1346.4,43213916.0672
2021-01-24 12:00,1346.4,1351.5,1314.4,1328.8,54913363.0885
2021-01-24 13:00,1328.8,1333.0,1320.0,1325.5,34617310.4865
2021-01-24 14:00,1325.5,1332.8,1300.0,1307.7,50184122.7983
2021-01-24 15:00,1307.7,1326.4,1306.4,1323.3,35140339.2921
2021-01-24 16:00,1323.3,1340.9,1306.4,1330.2,101495813.938
2021-01-24 17:00,1330.2,1372.5,1327.3,1360.2,82313092.2806
2021-01-24 18:00,1360.2,1363.4,1346.1,1351.8,32536941.1585
2021-01-24 19:00,1351.8,1362.1,1312.0,1328.7,115995586.9692
2021-01-24 20:00,1328.7,1348.0,1326.6,1344.8,41981126.6708
2021-01-24 21:00,1344.8,1356.8,1338.6,1354.7,20143424.8357
2021-01-24 22:00,1354.7,1379.9,1344.8,1370.2,32047592.8191
2021-01-24 23:00,1370.2,1402.7,1370.2,1395.8,69819278.5669
2021-01-25 00:00,1395.8,1484.1,1385.6,1463.6,322086812.4746
2021-01-25 01:00,1463.3,1467.4,1423.8,1438.2,95295835.9403
2021-01-25 02:00,1438.2,1447.7,1422.6,1432.5,58804041.5433
2021-01-25 03:00,1432.5,1445.9,1424.4,1431.6,53601532.8686
2021-01-25 04:00,1431.6,1438.8,1396.0,1425.5,81464515.1068
2021-01-25 05:00,1425.5,1443.4,1419.8,1443.1,36729317.4972
2021-01-25 06:00,1443.1,1448.0,1418.3,1429.4,30890100.3963
2021-01-25 07:00,1429.4,1432.2,1406.0,1427.7,42128050.4731
2021-01-25 08:00,1427.7,1430.5,1402.4,1426.2,42749748.845
2021-01-25 09:00,1426.2,1427.0,1373.7,1393.2,69995253.624
2021-01-25 10:00,1393.2,1407.5,1381.6,1404.9,45170526.128
2021-01-25 11:00,1404.9,1423.8,1394.2,1413.7,42013657.0151
2021-01-25 12:00,1413.7,1447.4,1405.9,1429.1,59238681.7457
2021-01-25 13:00,1429.1,1438.9,1408.3,1419.3,42571562.2392
2021-01-25 14:00,1419.3,1430.0,1400.9,1408.1,37850625.4216
2021-01-25 15:00,1408.1,1441.3,1402.0,1436.8,42350792.0454
2021-01-25 16:00,1436.7,1444.8,1388.6,1407.1,116846683.5387
2021-01-25 17:00,1407.1,1416.4,1388.0,1400.3,51418601.9226
2021-01-25 18:00,1400.3,1407.4,1355.0,1376.7,89496276.4679
2021-01-25 19:00,1376.7,1396.2,1366.5,1384.2,40828565.2574
2021-01-25 20:00,1384.2,1385.0,1354.1,1371.0,65542844.7349
2021-01-25 21:00,1371.0,1371.3,1308.9,1347.2,165013281.9111
2021-01-25 22:00,1347.2,1347.9,1291.1,1328.0,112411988.6564
2021-01-25 23:00,1328.0,1342.3,1312.3,1317.3,71184707.0674
2021-01-26 00:00,1317.3,1375.3,1302.8,1367.9,126463917.8299
2021-01-26 01:00,1367.9,1379.0,1347.2,1378.3,45555226.6861
2021-01-26 02:00,1378.3,1378.6,1341.8,1351.0,48416751.0562
2021-01-26 03:00,1351.0,1358.4,1294.2,1311.8,120166227.4586
2021-01-26 04:00,1311.8,1349.6,1305.0,1339.2,75775503.9802
2021-01-26 05:00,1339.2,1347.8,1325.3,1338.5,31840487.0499
2021-01-26 06:00,1338.4,1338.5,1309.4,1314.9,50902303.5889
2021-01-26 07:00,1314.9,1324.7,1302.1,1318.0,52559619.5443
2021-01-26 08:00,1318.0,1334.3,1305.3,1329.0,39304604.2691
2021-01-26 09:00,1329.0,1333.4,1294.0,1315.9,46915175.9681
2021-01-26 10:00,1316.0,1346.7,1311.1,1337.5,63165241.7735
2021-01-26 11:00,1337.5,1337.8,1308.5,1313.6,47435190.1104
2021-01-26 12:00,1313.6,1320.5,1271.0,1273.4,94010097.1369
2021-01-26 13:00,1273.4,1294.4,1260.0,1285.3,100926760.2369
2021-01-26 14:00,1285.3,1291.5,1244.5,1259.8,97010757.5605
2021-01-26 15:00,1259.8,1291.0,1259.0,1279.1,52578048.0364
2021-01-26 16:00,1279.1,1311.6,1266.8,1309.8,128300043.3318
2021-01-26 17:00,1309.8,1331.1,1303.4,1331.1,53477777.3845
2021-01-26 18:00,1331.1,1339.2,1318.6,1334.1,46003393.6555
2021-01-26 19:00,1334.1,1354.3,1332.7,1342.8,56194239.0046
2021-01-26 20:00,1342.8,1364.3,1331.6,1338.7,43021601.748
2021-01-26 21:00,1338.7,1364.5,1330.2,1335.2,34981903.6776
2021-01-26 22:00,1335.2,1363.6,1327.0,1363.6,39161130.8737
2021-01-26 23:00,1363.6,1378.0,1350.0,1369.0,68301806.4511
2021-01-27 00:00,1369.0,1376.8,1333.9,1348.8,70613303.9837
2021-01-27 01:00,1348.8,1352.4,1317.0,1322.6,52009673.0263
2021-01-27 02:00,1322.6,1331.7,1302.1,1304.3,58237472.5663
2021-01-27 03:00,1304.3,1312.6,1303.0,1310.6,29647733.1799
2021-01-27 04:00,1310.6,1320.9,1298.9,1311.2,40396567.7722
2021-01-27 05:00,1310.7,1312.5,1272.4,1285.0,65390006.2773
2021-01-27 06:00,1285.0,1296.3,1279.0,1293.4,35196875.5496
2021-01-27 07:00,1293.4,1312.3,1286.3,1293.6,35372310.4311
2021-01-27 08:00,1293.4,1294.1,1259.4,1261.9,63582935.4193
2021-01-27 09:00,1261.9,1275.4,1250.0,1272.0,82955937.3428
2021-01-27 10:00,1272.0,1281.9,1261.4,1278.0,62509159.5945
2021-01-27 11:00,1278.0,1303.9,1248.2,1250.7,105193678.1801
2021-01-27 12:00,1250.8,1274.5,1245.0,1266.9,103150199.8584
2021-01-27 13:00,1266.9,1281.9,1236.0,1236.2,71283105.798
2021-01-27 14:00,1236.2,1249.5,1203.8,1225.7,207487645.6753
2021-01-27 15:00,1225.7,1290.0,1216.8,1283.7,111685552.7154
2021-01-27 16:00,1283.7,1312.0,1265.3,1270.0,132858308.0257
2021-01-27 17:00,1270.0,1287.5,1240.0,1258.4,87508643.2477
2021-01-27 18:00,1258.4,1261.9,1223.2,1226.5,59982632.7787
2021-01-27 19:00,1226.5,1282.3,1225.2,1270.5,111209610.3396
2021-01-27 20:00,1270.5,1299.7,1260.3,1289.6,78398899.557
2021-01-27 21:00,1289.8,1293.7,1260.9,1277.1,34478932.8469
2021-01-27 22:00,1277.1,1289.0,1238.4,1251.4,57949351.5785
2021-01-27 23:00,1251.4,1257.7,1235.5,1239.2,39977740.4303
2021-01-28 00:00,1239.7,1262.4,1218.0,1259.8,67567013.3111
2021-01-28 01:00,1259.8,1269.5,1246.0,1267.8,44702540.1511
2021-01-28 02:00,1267.9,1284.7,1266.3,1270.8,38124518.8527
2021-01-28 03:00,1270.8,1293.7,1266.0,1289.9,26011629.0053
2021-01-28 04:00,1289.9,1295.5,1273.2,1285.2,17212664.9302
2021-01-28 05:00,1285.2,1306.6,1272.8,1304.3,40326764.4275
2021-01-28 06:00,1304.2,1328.5,1303.7,1306.9,46408961.0666
2021-01-28 07:00,1306.9,1312.0,1282.0,1287.1,33317722.9963
2021-01-28 08:00,1287.0,1294.7,1273.9,1278.6,26092320.7868
2021-01-28 09:00,1278.6,1304.4,1265.9,1303.4,30703511.7353
2021-01-28 10:00,1303.4,1309.3,1282.0,1301.7,30536135.2761
2021-01-28 11:00,1301.6,1312.6,1289.9,1304.4,57660113.1909
2021-01-28 12:00,1304.4,1328.1,1294.6,1320.9,85187083.666
2021-01-28 13:00,1320.9,1346.0,1309.0,1345.5,80770672.1463
2021-01-28 14:00,1345.5,1362.7,1333.0,1350.3,90896107.1805
2021-01-28 15:00,1350.3,1356.8,1336.8,1354.5,46373239.5104
2021-01-28 16:00,1354.5,1360.0,1333.8,1354.5,37218255.672
2021-01-28 17:00,1354.5,1360.5,1335.6,1339.5,38633009.8629
2021-01-28 18:00,1339.5,1347.8,1322.0,1343.2,43274228.2368
2021-01-28 19:00,1343.2,1345.3,1333.8,1336.0,21996406.0733
2021-01-28 20:00,1336.0,1353.9,1327.0,1334.3,26877883.233
2021-01-28 21:00,1334.3,1353.7,1334.1,1351.0,20481639.7224
2021-01-28 22:00,1351.0,1364.7,1348.0,1353.4,37892058.841
2021-01-28 23:00,1353.4,1360.1,1328.1,1333.2,42885516.021
2021-01-29 00:00,1333.2,1379.8,1331.2,1371.2,71791888.6044
2021-01-29 01:00,1371.2,1376.3,1341.3,1347.0,39655711.4169
2021-01-29 02:00,1347.0,1356.7,1339.0,1345.5,31079630.6164
2021-01-29 03:00,1345.5,1349.6,1313.3,1324.5,33728391.16
2021-01-29 04:00,1324.5,1330.3,1285.8,1308.2,63909112.0872
2021-01-29 05:00,1308.2,1314.3,1298.3,1306.0,22872748.5384
2021-01-29 06:00,1306.0,1319.2,1295.9,1304.6,24968077.9052
2021-01-29 07:00,1304.6,1322.0,1295.2,1318.8,33206548.5373
2021-01-29 08:00,1318.8,1394.4,1295.9,1382.5,115343198.3859
2021-01-29 09:00,1382.5,1410.5,1348.0,1376.2,172902168.0637
2021-01-29 10:00,1376.2,1383.5,1350.0,1382.6,73041404.37
2021-01-29 11:00,1382.6,1438.3,1382.6,1422.5,115227430.1562
2021-01-29 12:00,1422.6,1439.9,1403.1,1427.1,73810061.3036
2021-01-29 13:00,1427.1,1437.3,1406.9,1433.1,75211555.7935
2021-01-29 14:00,1433.2,1446.6,1376.6,1398.9,160227114.9543
2021-01-29 15:00,1398.9,1413.7,1394.6,1402.8,64715441.4018
2021-01-29 16:00,1402.8,1413.6,1369.1,1379.8,74662324.6305
2021-01-29 17:00,1379.8,1398.8,1369.0,1375.7,64941699.1949
2021-01-29 18:00,1375.7,1384.1,1339.9,1356.0,114395092.5268
2021-01-29 19:00,1356.0,1359.6,1315.0,1350.3,95276150.6668
2021-01-29 20:00,1350.3,1362.0,1334.5,1351.3,76810194.7282
2021-01-29 21:00,1351.3,1381.0,1349.0,1375.3,49936295.5328
2021-01-29 22:00,1375.2,1415.0,1373.4,1400.7,72100890.4989
2021-01-29 23:00,1400.7,1401.1,1371.8,1383.1,61808483.9643
2021-01-30 00:00,1383.2,1410.5,1367.5,1368.9,76609637.7614
2021-01-30 01:00,1368.9,1394.3,1365.8,1371.2,40825624.6506
2021-01-30 02:00,1371.2,1377.7,1343.9,1347.6,62635129.0521
2021-01-30 03:00,1347.6,1355.6,1327.0,1343.8,69939407.7573
2021-01-30 04:00,1343.8,1353.4,1340.6,1344.2,30128329.7062
2021-01-30 05:00,1344.2,1355.6,1329.1,1337.4,35172811.2102
2021-01-30 06:00,1337.4,1350.7,1328.0,1347.8,44834622.603
2021-01-30 07:00,1347.8,1358.4,1337.4,1347.6,29889157.1331
2021-01-30 08:00,1347.6,1353.3,1337.6,1343.6,30101808.0033
2021-01-30 09:00,1343.6,1352.8,1339.9,1346.1,20902717.1683
2021-01-30 10:00,1346.1,1356.3,1338.3,1354.3,19400931.902
2021-01-30 11:00,1354.3,1355.8,1340.0,1340.8,18869710.7218
2021-01-30 12:00,1340.8,1343.5,1330.2,1340.0,22853476.8509
2021-01-30 13:00,1340.0,1370.0,1338.4,1367.6,27146856.3973
2021-01-30 14:00,1367.6,1378.4,1361.7,1369.5,49347538.2922
2021-01-30 15:00,1369.5,1383.3,1367.0,1373.7,23959386.6622
2021-01-30 16:00,1373.7,1378.0,1345.5,1360.3,43654513.5798
2021-01-30 17:00,1360.3,1378.7,1359.5,1372.7,28456020.2133
2021-01-30 18:00,1372.7,1380.0,1365.2,1379.3,16399460.964
2021-01-30 19:00,1379.3,1383.2,1367.0,1374.1,17488382.4745
2021-01-30 20:00,1374.1,1392.3,1374.1,1379.0,38564370.3675
2021-01-30 21:00,1379.0,1388.6,1370.5,1387.6,17861590.2344
2021-01-30 22:00,1387.6,1395.8,1384.0,1389.7,24224769.2036
2021-01-30 23:00,1389.7,1392.8,1373.0,1382.2,33006852.3905
2021-01-31 00:00,1382.2,1383.8,1362.0,1370.6,34035898.8971
2021-01-31 01:00,1370.6,1377.2,1364.4,1375.6,16148912.281
2021-01-31 02:00,1375.6,1381.4,1355.7,1362.5,24855738.9188
2021-01-31 03:00,1362.5,1367.5,1356.9,1360.2,20029236.795
2021-01-31 04:00,1360.1,1368.1,1353.4,1364.5,23941174.2531
2021-01-31 05:00,1364.5,1364.5,1347.0,1353.1,27468156.496
2021-01-31 06:00,1353.1,1357.5,1348.2,1351.4,12276785.5065
2021-01-31 07:00,1351.4,1358.1,1344.0,1348.5,13264532.5154
2021-01-31 08:00,1348.5,1356.5,1340.8,1350.5,19111347.6081
2021-01-31 09:00,1350.5,1355.5,1342.0,1342.5,11989576.2459
2021-01-31 10:00,1342.5,1356.5,1340.1,1354.7,17520405.1794
2021-01-31 11:00,1354.7,1360.0,1352.1,1356.6,15209242.5251
2021-01-31 12:00,1356.6,1375.0,1352.0,1361.0,31298591.4286
2021-01-31 13:00,1361.0,1364.5,1346.2,1351.1,14414701.7374
2021-01-31 14:00,1351.1,1353.9,1332.7,1332.7,22326585.2656
2021-01-31 15:00,1332.7,1339.1,1293.3,1312.9,80242254.7203
2021-01-31 16:00,1312.9,1321.0,1297.6,1314.5,41570029.8015
2021-01-31 17:00,1314.5,1319.6,1281.6,1291.3,41827503.3377
2021-01-31 18:00,1291.3,1307.8,1281.9,1289.1,32809096.4789
2021-01-31 19:00,1289.3,1309.6,1288.2,1306.6,15682406.4848
2021-01-31 20:00,1306.6,1315.0,1293.2,1310.6,18382912.922
2021-01-31 21:00,1310.6,1312.8,1294.9,1295.7,27795296.4352
2021-01-31 22:00,1295.7,1318.1,1295.7,1312.5,25744206.6499
2021-01-31 23:00,1312.5,1323.5,1309.1,1313.6,19909461.6662
2021-02-01 00:00,1313.6,1314.2,1270.0,1281.3,87937044.3359
2021-02-01 01:00,1281.3,1324.0,1278.9,1319.2,36647524.7903
2021-02-01 02:00,1319.3,1326.0,1309.3,1319.7,25250406.3223
2021-02-01 03:00,1319.7,1323.2,1312.0,1318.2,14674791.5387
2021-02-01 04:00,1318.2,1331.6,1313.6,1316.9,18109514.109
2021-02-01 05:00,1316.9,1326.4,1312.1,1322.5,12926754.004
2021-02-01 06:00,1322.5,1340.3,1302.9,1311.4,45838922.6452
2021-02-01 07:00,1311.4,1323.4,1305.8,1318.4,22331420.8099
2021-02-01 08:00,1318.4,1335.0,1309.8,1334.7,24959416.5972
2021-02-01 09:00,1334.7,1341.8,1326.6,1330.9,28575523.6966
2021-02-01 10:00,1330.9,1342.4,1325.2,1327.5,27761138.2663
2021-02-01 11:00,1327.5,1348.5,1325.9,1339.1,27154261.1498
2021-02-01 12:00,1339.1,1348.9,1327.2,1332.0,29815823.8811
2021-02-01 13:00,1332.0,1339.2,1326.4,1328.6,16424058.4009
2021-02-01 14:00,1328.6,1331.9,1311.2,1315.3,39417048.9203
2021-02-01 15:00,1315.3,1320.7,1301.7,1302.0,31198138.5311
2021-02-01 16:00,1302.0,1313.9,1300.2,1309.8,19801419.4015
2021-02-01 17:00,1309.7,1323.5,1306.6,1319.5,13977927.8029
2021-02-01 18:00,1319.5,1328.8,1317.8,1326.7,15164502.4762
2021-02-01 19:00,1326.7,1335.0,1325.1,1333.7,10614497.0794
2021-02-01 20:00,1333.7,1341.3,1333.3,1336.9,11605030.4883
2021-02-01 21:00,1336.9,1354.1,1330.2,1352.1,16543916.9161
2021-02-01 22:00,1352.1,1366.3,1345.4,1358.6,27952137.4422
2021-02-01 23:00,1358.6,1379.9,1357.8,1377.1,41949955.5574
2021-02-02 00:00,1377.1,1415.6,1376.6,1383.9,109689429.4367
2021-02-02 01:00,1383.9,1390.8,1369.5,1384.5,40034643.6277
2021-02-02 02:00,1384.6,1393.3,1371.5,1376.2,38341527.8679
2021-02-02 03:00,1376.2,1380.2,1362.8,1371.5,20574593.2242
2021-02-02 04:00,1371.6,1389.4,1370.0,1383.1,19790045.5487
2021-02-02 05:00,1383.1,1399.3,1380.6,1391.0,28055030.2215
2021-02-02 06:00,1391.0,1415.0,1391.0,1409.5,62598292.7206
2021-02-02 07:00,1409.5,1430.8,1406.5,1418.1,91461401.1658
2021-02-02 08:00,1418.1,1462.7,1410.7,1458.7,140738500.4057
2021-02-02 09:00,1458.6,1467.1,1429.5,1440.9,137985342.998
2021-02-02 10:00,1440.9,1453.0,1433.1,1443.7,58239242.7556
2021-02-02 11:00,1443.8,1454.0,1414.6,1424.1,59733284.8194
2021-02-02 12:00,1424.1,1441.4,1410.7,1429.8,47220340.1968
2021-02-02 13:00,1429.8,1449.7,1425.2,1431.4,37252658.6308
2021-02-02 14:00,1431.4,1441.6,1413.9,1436.0,55648161.4354
2021-02-02 15:00,1436.0,1453.9,1424.2,1431.7,59556420.9746
2021-02-02 16:00,1431.7,1509.4,1425.2,1499.2,232049976.1507
2021-02-02 17:00,1499.2,1507.6,1467.8,1477.1,110811228.4223
2021-02-02 18:00,1477.1,1498.4,1472.0,1495.1,46861597.7271
2021-02-02 19:00,1495.1,1522.6,1484.4,1522.2,83564357.246
2021-02-02 20:00,1522.2,1546.6,1503.3,1538.7,119039424.2742
2021-02-02 21:00,1538.7,1543.1,1516.8,1523.8,62496079.0694
2021-02-02 22:00,1523.8,1554.2,1519.9,1539.5,71177027.9644
2021-02-02 23:00,1539.5,1543.4,1513.2,1516.9,87455051.9066
2021-02-03 00:00,1516.9,1537.5,1516.5,1523.4,89411004.2101
2021-02-03 01:00,1523.4,1534.6,1513.8,1523.4,27757291.3695
2021-02-03 02:00,1523.4,1533.7,1511.5,1532.9,45012403.9259
2021-02-03 03:00,1532.9,1554.3,1531.4,1543.5,47408425.1542
2021-02-03 04:00,1543.5,1567.2,1541.6,1558.5,50287760.7645
2021-02-03 05:00,1558.5,1559.7,1543.7,1547.9,36061899.7177
2021-02-03 06:00,1547.9,1578.0,1547.1,1571.3,48266816.4765
2021-02-03 07:00,1571.3,1571.3,1547.5,1551.2,38328751.4095
2021-02-03 08:00,1551.2,1554.8,1516.2,1533.9,92968718.4941
2021-02-03 09:00,1533.9,1554.8,1515.0,1534.2,84276914.7147
2021-02-03 10:00,1534.2,1555.8,1526.0,1552.4,44659609.4077
2021-02-03 11:00,1552.4,1565.0,1538.1,1542.1,50041679.7516
2021-02-03 12:00,1542.1,1558.2,1525.9,1544.2,49396911.2213
2021-02-03 13:00,1544.2,1571.9,1534.4,1555.0,65315112.2148
2021-02-03 14:00,1555.0,1565.2,1542.0,1559.0,44435862.8722
2021-02-03 15:00,1559.0,1605.5,1555.1,1601.9,129278705.3025
2021-02-03 16:00,1601.9,1620.0,1583.3,1611.7,142911721.7709
2021-02-03 17:00,1611.7,1648.0,1604.1,1645.3,97403784.5353
2021-02-03 18:00,1645.3,1657.1,1624.9,1653.9,79656257.4386
2021-02-03 19:00,1653.9,1656.0,1620.9,1622.0,85124989.9008
2021-02-03 20:00,1622.4,1644.3,1605.9,1640.0,64606885.4447
2021-02-03 21:00,1640.0,1651.0,1623.0,1636.5,43276573.9066
2021-02-03 22:00,1636.5,1654.0,1632.6,1641.4,37814243.218
2021-02-03 23:00,1641.4,1676.3,1635.3,1669.6,50006817.2943
2021-02-04 00:00,1669.7,1687.6,1666.3,1682.9,114264332.5674
2021-02-04 01:00,1682.9,1703.2,1677.9,1698.1,70443184.5439
2021-02-04 02:00,1698.1,1702.1,1650.7,1683.3,69827707.9894
2021-02-04 03:00,1683.2,1692.3,1635.1,1650.0,61956741.8052
2021-02-04 04:00,1649.8,1671.4,1637.6,1667.0,27522464.7555
2021-02-04 05:00,1667.0,1674.1,1652.5,1659.4,31571875.8033
2021-02-04 06:00,1659.4,1687.8,1652.6,1681.3,32401410.0836
2021-02-04 07:00,1681.3,1687.7,1666.2,1667.1,32367211.9573
2021-02-04 08:00,1667.1,1691.0,1636.8,1643.4,86870883.5446
2021-02-04 09:00,1643.4,1650.0,1570.0,1649.0,199634171.4116
2021-02-04 10:00,1649.1,1655.9,1638.1,1644.7,57739580.5999
2021-02-04 11:00,1644.7,1650.1,1615.1,1615.6,85137698.1928
2021-02-04 12:00,1614.7,1647.5,1608.1,1638.6,61582654.425
2021-02-04 13:00,1638.6,1642.5,1621.3,1636.1,37378552.8638
2021-02-04 14:00,1636.1,1645.4,1588.7,1595.5,89677705.4226
2021-02-04 15:00,1595.5,1607.4,1556.9,1584.6,207255335.33
2021-02-04 16:00,1584.6,1637.0,1568.9,1633.1,97069527.4914
2021-02-04 17:00,1633.1,1654.0,1627.5,1636.2,88449295.5322
2021-02-04 18:00,1636.2,1659.8,1632.5,1659.2,40552936.2092
2021-02-04 19:00,1659.2,1670.5,1642.4,1659.0,37057158.7607
2021-02-04 20:00,1659.0,1677.9,1644.0,1661.9,34641471.6697
2021-02-04 21:00,1661.9,1666.9,1631.4,1645.0,26345796.4563
2021-02-04 22:00,1644.9,1646.0,1599.9,1629.6,72568696.9141
2021-02-04 23:00,1629.6,1632.7,1589.7,1598.3,73253111.1257
